"Date","ExchangeRate"
"02 Jul 99","1.5763"
"01 Jul 99","1.5775"
"30 Jun 99","1.5768"
"29 Jun 99","1.58"
"28 Jun 99","1.5818"
"25 Jun 99","1.5886"
"24 Jun 99","1.581"
"23 Jun 99","1.5783"
"22 Jun 99","1.5883"
"21 Jun 99","1.5868"
"18 Jun 99","1.5929"
"17 Jun 99","1.5918"
"16 Jun 99","1.5896"
"15 Jun 99","1.5944"
"14 Jun 99","1.61"
"11 Jun 99","1.6095"
"10 Jun 99","1.6036"
"09 Jun 99","1.6003"
"08 Jun 99","1.6036"
"07 Jun 99","1.6033"
"04 Jun 99","1.6064"
"03 Jun 99","1.6044"
"02 Jun 99","1.6095"
"01 Jun 99","1.6082"
"28 May 99","1.6013"
"27 May 99","1.5967"
"26 May 99","1.5967"
"25 May 99","1.6015"
"24 May 99","1.5954"
"21 May 99","1.6013"
"20 May 99","1.6108"
"19 May 99","1.6184"
"18 May 99","1.6202"
"17 May 99","1.6202"
"14 May 99","1.6207"
"13 May 99","1.6192"
"12 May 99","1.6189"
"11 May 99","1.6215"
"10 May 99","1.6308"
"07 May 99","1.6337"
"06 May 99","1.638"
"05 May 99","1.6268"
"04 May 99","1.6205"
"30 Apr 99","1.6103"
"29 Apr 99","1.6108"
"28 Apr 99","1.6152"
"27 Apr 99","1.6163"
"26 Apr 99","1.6129"
"23 Apr 99","1.6168"
"22 Apr 99","1.6111"
"21 Apr 99","1.6064"
"20 Apr 99","1.616"
"19 Apr 99","1.6116"
"16 Apr 99","1.6145"
"15 Apr 99","1.6121"
"14 Apr 99","1.6176"
"13 Apr 99","1.6168"
"12 Apr 99","1.615"
"09 Apr 99","1.6059"
"08 Apr 99","1.6108"
"07 Apr 99","1.5957"
"06 Apr 99","1.5898"
"01 Apr 99","1.6049"
"31 Mar 99","1.6137"
"30 Mar 99","1.6137"
"29 Mar 99","1.6189"
"26 Mar 99","1.621"
"25 Mar 99","1.6316"
"24 Mar 99","1.6434"
"23 Mar 99","1.6313"
"22 Mar 99","1.6279"
"19 Mar 99","1.6292"
"18 Mar 99","1.6303"
"17 Mar 99","1.6297"
"16 Mar 99","1.6242"
"15 Mar 99","1.6215"
"12 Mar 99","1.6337"
"11 Mar 99","1.6265"
"10 Mar 99","1.6271"
"09 Mar 99","1.615"
"08 Mar 99","1.6082"
"05 Mar 99","1.6098"
"04 Mar 99","1.6077"
"03 Mar 99","1.6176"
"02 Mar 99","1.6158"
"01 Mar 99","1.6075"
"26 Feb 99","1.6013"
"25 Feb 99","1.6041"
"24 Feb 99","1.5987"
"23 Feb 99","1.6111"
"22 Feb 99","1.6226"
"19 Feb 99","1.6295"
"18 Feb 99","1.6335"
"17 Feb 99","1.6359"
"16 Feb 99","1.6335"
"15 Feb 99","1.6276"
"12 Feb 99","1.6292"
"11 Feb 99","1.6252"
"10 Feb 99","1.6289"
"09 Feb 99","1.6364"
"08 Feb 99","1.6327"
"05 Feb 99","1.6383"
"04 Feb 99","1.638"
"03 Feb 99","1.6383"
"02 Feb 99","1.6461"
"01 Feb 99","1.6404"
"29 Jan 99","1.6434"
"28 Jan 99","1.6477"
"27 Jan 99","1.6521"
"26 Jan 99","1.6595"
"25 Jan 99","1.6573"
"22 Jan 99","1.654"
"21 Jan 99","1.6518"
"20 Jan 99","1.6477"
"19 Jan 99","1.6584"
"18 Jan 99","1.6515"
"15 Jan 99","1.6529"
"14 Jan 99","1.6578"
"13 Jan 99","1.6521"
"12 Jan 99","1.6308"
"11 Jan 99","1.6399"
"08 Jan 99","1.6402"
"07 Jan 99","1.6496"
"06 Jan 99","1.6559"
"05 Jan 99","1.6556"
"04 Jan 99","1.66"
"31 Dec 98","1.664"
"30 Dec 98","1.6707"
"29 Dec 98","1.6826"
"24 Dec 98","1.6735"
"23 Dec 98","1.6784"
"22 Dec 98","1.678"
"21 Dec 98","1.6809"
"18 Dec 98","1.6816"
"17 Dec 98","1.6738"
"16 Dec 98","1.676"
"15 Dec 98","1.6835"
"14 Dec 98","1.6869"
"11 Dec 98","1.6822"
"10 Dec 98","1.6643"
"09 Dec 98","1.658"
"08 Dec 98","1.6528"
"07 Dec 98","1.6522"
"04 Dec 98","1.6642"
"03 Dec 98","1.6632"
"02 Dec 98","1.6613"
"01 Dec 98","1.6529"
"30 Nov 98","1.6513"
"27 Nov 98","1.6561"
"26 Nov 98","1.6612"
"25 Nov 98","1.6618"
"24 Nov 98","1.6616"
"23 Nov 98","1.6533"
"20 Nov 98","1.6566"
"19 Nov 98","1.6681"
"18 Nov 98","1.6733"
"17 Nov 98","1.6758"
"16 Nov 98","1.6755"
"13 Nov 98","1.6657"
"12 Nov 98","1.6532"
"11 Nov 98","1.6612"
"10 Nov 98","1.6623"
"09 Nov 98","1.6594"
"06 Nov 98","1.6628"
"05 Nov 98","1.6623"
"04 Nov 98","1.6557"
"03 Nov 98","1.6567"
"02 Nov 98","1.6678"
"30 Oct 98","1.6752"
"29 Oct 98","1.6784"
"28 Oct 98","1.6713"
"27 Oct 98","1.6683"
"26 Oct 98","1.6865"
"23 Oct 98","1.6927"
"22 Oct 98","1.6972"
"21 Oct 98","1.6984"
"20 Oct 98","1.7049"
"19 Oct 98","1.699"
"16 Oct 98","1.7018"
"15 Oct 98","1.7046"
"14 Oct 98","1.7051"
"13 Oct 98","1.7024"
"12 Oct 98","1.6935"
"09 Oct 98","1.7128"
"08 Oct 98","1.7192"
"07 Oct 98","1.6965"
"06 Oct 98","1.6857"
"05 Oct 98","1.6906"
"02 Oct 98","1.7085"
"01 Oct 98","1.7018"
"30 Sep 98","1.6997"
"29 Sep 98","1.7067"
"28 Sep 98","1.7044"
"25 Sep 98","1.7025"
"24 Sep 98","1.6924"
"23 Sep 98","1.6824"
"22 Sep 98","1.6832"
"21 Sep 98","1.6843"
"18 Sep 98","1.684"
"17 Sep 98","1.6867"
"16 Sep 98","1.676"
"15 Sep 98","1.6735"
"14 Sep 98","1.6765"
"11 Sep 98","1.6841"
"10 Sep 98","1.6817"
"09 Sep 98","1.6632"
"08 Sep 98","1.657"
"07 Sep 98","1.6685"
"04 Sep 98","1.6736"
"03 Sep 98","1.6814"
"02 Sep 98","1.6696"
"01 Sep 98","1.6772"
"28 Aug 98","1.6632"
"27 Aug 98","1.6463"
"26 Aug 98","1.6362"
"25 Aug 98","1.6388"
"24 Aug 98","1.6396"
"21 Aug 98","1.6329"
"20 Aug 98","1.6265"
"19 Aug 98","1.6212"
"18 Aug 98","1.6163"
"17 Aug 98","1.6162"
"14 Aug 98","1.6222"
"13 Aug 98","1.6261"
"12 Aug 98","1.6294"
"11 Aug 98","1.6325"
"10 Aug 98","1.6321"
"07 Aug 98","1.6326"
"06 Aug 98","1.6325"
"05 Aug 98","1.6364"
"04 Aug 98","1.6331"
"03 Aug 98","1.6249"
"31 Jul 98","1.6355"
"30 Jul 98","1.6403"
"29 Jul 98","1.6423"
"28 Jul 98","1.651"
"27 Jul 98","1.6556"
"24 Jul 98","1.6587"
"23 Jul 98","1.6428"
"22 Jul 98","1.6407"
"21 Jul 98","1.647"
"20 Jul 98","1.6489"
"17 Jul 98","1.6404"
"16 Jul 98","1.6378"
"15 Jul 98","1.6325"
"14 Jul 98","1.6373"
"13 Jul 98","1.6421"
"10 Jul 98","1.6322"
"09 Jul 98","1.6303"
"08 Jul 98","1.6375"
"07 Jul 98","1.6397"
"06 Jul 98","1.6468"
"03 Jul 98","1.6474"
"02 Jul 98","1.658"
"01 Jul 98","1.6593"
"30 Jun 98","1.6673"
"29 Jun 98","1.6652"
"26 Jun 98","1.6633"
"25 Jun 98","1.669"
"24 Jun 98","1.6672"
"23 Jun 98","1.6653"
"22 Jun 98","1.6727"
"19 Jun 98","1.6749"
"18 Jun 98","1.6739"
"17 Jun 98","1.6587"
"16 Jun 98","1.6528"
"15 Jun 98","1.6351"
"12 Jun 98","1.631"
"11 Jun 98","1.6302"
"10 Jun 98","1.6285"
"09 Jun 98","1.6361"
"08 Jun 98","1.6327"
"05 Jun 98","1.6362"
"04 Jun 98","1.6428"
"03 Jun 98","1.638"
"02 Jun 98","1.6376"
"01 Jun 98","1.6373"
"29 May 98","1.6315"
"28 May 98","1.6283"
"27 May 98","1.6307"
"26 May 98","1.6356"
"22 May 98","1.6329"
"21 May 98","1.6322"
"20 May 98","1.6315"
"19 May 98","1.6243"
"18 May 98","1.621"
"15 May 98","1.6293"
"14 May 98","1.6308"
"13 May 98","1.6338"
"12 May 98","1.6341"
"11 May 98","1.6304"
"08 May 98","1.6365"
"07 May 98","1.646"
"06 May 98","1.6618"
"05 May 98","1.659"
"01 May 98","1.6655"
"30 Apr 98","1.6726"
"29 Apr 98","1.6708"
"28 Apr 98","1.6685"
"27 Apr 98","1.6698"
"24 Apr 98","1.6673"
"23 Apr 98","1.665"
"22 Apr 98","1.675"
"21 Apr 98","1.6753"
"20 Apr 98","1.678"
"17 Apr 98","1.6852"
"16 Apr 98","1.6926"
"15 Apr 98","1.6852"
"14 Apr 98","1.6848"
"09 Apr 98","1.6743"
"08 Apr 98","1.6681"
"07 Apr 98","1.6678"
"06 Apr 98","1.6608"
"03 Apr 98","1.6603"
"02 Apr 98","1.6692"
"01 Apr 98","1.6748"
"31 Mar 98","1.6745"
"30 Mar 98","1.6776"
"27 Mar 98","1.6827"
"26 Mar 98","1.6857"
"25 Mar 98","1.6763"
"24 Mar 98","1.675"
"23 Mar 98","1.6768"
"20 Mar 98","1.6648"
"19 Mar 98","1.6677"
"18 Mar 98","1.6715"
"17 Mar 98","1.6708"
"16 Mar 98","1.6655"
"13 Mar 98","1.6705"
"12 Mar 98","1.6567"
"11 Mar 98","1.6439"
"10 Mar 98","1.639"
"09 Mar 98","1.6365"
"06 Mar 98","1.6372"
"05 Mar 98","1.6427"
"04 Mar 98","1.6472"
"03 Mar 98","1.6528"
"02 Mar 98","1.6479"
"27 Feb 98","1.6457"
"26 Feb 98","1.646"
"25 Feb 98","1.6469"
"24 Feb 98","1.6477"
"23 Feb 98","1.6433"
"20 Feb 98","1.6361"
"19 Feb 98","1.6348"
"18 Feb 98","1.6413"
"17 Feb 98","1.6327"
"16 Feb 98","1.6375"
"13 Feb 98","1.6365"
"12 Feb 98","1.6384"
"11 Feb 98","1.6324"
"10 Feb 98","1.6243"
"09 Feb 98","1.634"
"06 Feb 98","1.6505"
"05 Feb 98","1.655"
"04 Feb 98","1.6533"
"03 Feb 98","1.6423"
"02 Feb 98","1.636"
"30 Jan 98","1.635"
"29 Jan 98","1.6383"
"28 Jan 98","1.6421"
"27 Jan 98","1.6481"
"26 Jan 98","1.6588"
"23 Jan 98","1.6662"
"22 Jan 98","1.6482"
"21 Jan 98","1.628"
"20 Jan 98","1.6283"
"19 Jan 98","1.6363"
"16 Jan 98","1.6365"
"15 Jan 98","1.6292"
"14 Jan 98","1.631"
"13 Jan 98","1.6322"
"12 Jan 98","1.6183"
"09 Jan 98","1.6147"
"08 Jan 98","1.6155"
"07 Jan 98","1.6242"
"06 Jan 98","1.6327"
"05 Jan 98","1.638"
"02 Jan 98","1.6405"
"31 Dec 97","1.6453"
"30 Dec 97","1.6566"
"29 Dec 97","1.6746"
"24 Dec 97","1.6692"
"23 Dec 97","1.6705"
"22 Dec 97","1.6629"
"19 Dec 97","1.669"
"18 Dec 97","1.6607"
"17 Dec 97","1.6457"
"16 Dec 97","1.6335"
"15 Dec 97","1.6329"
"12 Dec 97","1.6527"
"11 Dec 97","1.6535"
"10 Dec 97","1.6514"
"09 Dec 97","1.6456"
"08 Dec 97","1.6474"
"05 Dec 97","1.6563"
"04 Dec 97","1.6762"
"03 Dec 97","1.6836"
"02 Dec 97","1.6821"
"01 Dec 97","1.6847"
"28 Nov 97","1.6845"
"27 Nov 97","1.6747"
"26 Nov 97","1.6718"
"25 Nov 97","1.6813"
"24 Nov 97","1.6924"
"21 Nov 97","1.6895"
"20 Nov 97","1.6958"
"19 Nov 97","1.6902"
"18 Nov 97","1.6942"
"17 Nov 97","1.6925"
"14 Nov 97","1.6947"
"13 Nov 97","1.6977"
"12 Nov 97","1.7058"
"11 Nov 97","1.7042"
"10 Nov 97","1.6872"
"07 Nov 97","1.6943"
"06 Nov 97","1.6919"
"05 Nov 97","1.6756"
"04 Nov 97","1.6854"
"03 Nov 97","1.677"
"31 Oct 97","1.6766"
"30 Oct 97","1.6664"
"29 Oct 97","1.6659"
"28 Oct 97","1.6794"
"27 Oct 97","1.6564"
"24 Oct 97","1.6338"
"23 Oct 97","1.6298"
"22 Oct 97","1.635"
"21 Oct 97","1.6348"
"20 Oct 97","1.6305"
"17 Oct 97","1.6158"
"16 Oct 97","1.6208"
"15 Oct 97","1.6232"
"14 Oct 97","1.6182"
"13 Oct 97","1.6236"
"10 Oct 97","1.6205"
"09 Oct 97","1.6268"
"08 Oct 97","1.6223"
"07 Oct 97","1.6235"
"06 Oct 97","1.6138"
"03 Oct 97","1.6117"
"02 Oct 97","1.6161"
"01 Oct 97","1.6126"
"30 Sep 97","1.6153"
"29 Sep 97","1.6168"
"26 Sep 97","1.6053"
"25 Sep 97","1.6263"
"24 Sep 97","1.6124"
"23 Sep 97","1.6127"
"22 Sep 97","1.6031"
"19 Sep 97","1.608"
"18 Sep 97","1.6157"
"17 Sep 97","1.6024"
"16 Sep 97","1.5939"
"15 Sep 97","1.6048"
"12 Sep 97","1.6083"
"11 Sep 97","1.588"
"10 Sep 97","1.5866"
"09 Sep 97","1.5895"
"08 Sep 97","1.5823"
"05 Sep 97","1.5858"
"04 Sep 97","1.5861"
"03 Sep 97","1.5837"
"02 Sep 97","1.5938"
"01 Sep 97","1.6125"
"29 Aug 97","1.6215"
"28 Aug 97","1.6147"
"27 Aug 97","1.6108"
"26 Aug 97","1.6125"
"22 Aug 97","1.606"
"21 Aug 97","1.5873"
"20 Aug 97","1.5924"
"19 Aug 97","1.6058"
"18 Aug 97","1.6106"
"15 Aug 97","1.6093"
"14 Aug 97","1.587"
"13 Aug 97","1.5802"
"12 Aug 97","1.5781"
"11 Aug 97","1.5904"
"08 Aug 97","1.5787"
"07 Aug 97","1.5859"
"06 Aug 97","1.602"
"05 Aug 97","1.6268"
"04 Aug 97","1.6306"
"01 Aug 97","1.6367"
"31 Jul 97","1.6373"
"30 Jul 97","1.6323"
"29 Jul 97","1.631"
"28 Jul 97","1.6339"
"25 Jul 97","1.665"
"24 Jul 97","1.6732"
"23 Jul 97","1.681"
"22 Jul 97","1.6766"
"21 Jul 97","1.6781"
"18 Jul 97","1.6743"
"17 Jul 97","1.672"
"16 Jul 97","1.6758"
"15 Jul 97","1.6743"
"14 Jul 97","1.6883"
"11 Jul 97","1.6945"
"10 Jul 97","1.6875"
"09 Jul 97","1.6858"
"08 Jul 97","1.6897"
"07 Jul 97","1.6846"
"04 Jul 97","1.6875"
"03 Jul 97","1.684"
"02 Jul 97","1.651"
"01 Jul 97","1.658"
"30 Jun 97","1.6636"
"27 Jun 97","1.662"
"26 Jun 97","1.6658"
"25 Jun 97","1.664"
"24 Jun 97","1.6658"
"23 Jun 97","1.6647"
"20 Jun 97","1.6539"
"19 Jun 97","1.6463"
"18 Jun 97","1.6396"
"17 Jun 97","1.6377"
"16 Jun 97","1.6383"
"13 Jun 97","1.635"
"12 Jun 97","1.6342"
"11 Jun 97","1.6368"
"10 Jun 97","1.6395"
"09 Jun 97","1.6337"
"06 Jun 97","1.6275"
"05 Jun 97","1.6306"
"04 Jun 97","1.6284"
"03 Jun 97","1.6362"
"02 Jun 97","1.6327"
"30 May 97","1.6375"
"29 May 97","1.6398"
"28 May 97","1.6378"
"27 May 97","1.6288"
"23 May 97","1.63"
"22 May 97","1.634"
"21 May 97","1.647"
"20 May 97","1.6453"
"19 May 97","1.6387"
"16 May 97","1.6375"
"15 May 97","1.6399"
"14 May 97","1.6412"
"13 May 97","1.6318"
"12 May 97","1.6248"
"09 May 97","1.6193"
"08 May 97","1.6205"
"07 May 97","1.6358"
"06 May 97","1.6368"
"02 May 97","1.618"
"01 May 97","1.624"
"30 Apr 97","1.6225"
"29 Apr 97","1.631"
"28 Apr 97","1.6237"
"25 Apr 97","1.623"
"24 Apr 97","1.6265"
"23 Apr 97","1.6233"
"22 Apr 97","1.637"
"21 Apr 97","1.6348"
"18 Apr 97","1.631"
"17 Apr 97","1.6288"
"16 Apr 97","1.6222"
"15 Apr 97","1.6252"
"14 Apr 97","1.6223"
"11 Apr 97","1.6255"
"10 Apr 97","1.624"
"09 Apr 97","1.6228"
"08 Apr 97","1.6236"
"07 Apr 97","1.6297"
"04 Apr 97","1.6402"
"03 Apr 97","1.6415"
"02 Apr 97","1.6447"
"01 Apr 97","1.6467"
"27 Mar 97","1.6303"
"26 Mar 97","1.6277"
"25 Mar 97","1.6183"
"24 Mar 97","1.6126"
"21 Mar 97","1.6038"
"20 Mar 97","1.594"
"19 Mar 97","1.5968"
"18 Mar 97","1.5876"
"17 Mar 97","1.5868"
"14 Mar 97","1.6012"
"13 Mar 97","1.5973"
"12 Mar 97","1.593"
"11 Mar 97","1.6055"
"10 Mar 97","1.6017"
"07 Mar 97","1.6052"
"06 Mar 97","1.6114"
"05 Mar 97","1.61"
"04 Mar 97","1.617"
"03 Mar 97","1.6197"
"28 Feb 97","1.629"
"27 Feb 97","1.6275"
"26 Feb 97","1.6338"
"25 Feb 97","1.6342"
"24 Feb 97","1.6335"
"21 Feb 97","1.6191"
"20 Feb 97","1.6112"
"19 Feb 97","1.612"
"18 Feb 97","1.6017"
"17 Feb 97","1.6167"
"14 Feb 97","1.6213"
"13 Feb 97","1.6222"
"12 Feb 97","1.6332"
"11 Feb 97","1.6426"
"10 Feb 97","1.6331"
"07 Feb 97","1.6236"
"06 Feb 97","1.632"
"05 Feb 97","1.6322"
"04 Feb 97","1.6202"
"03 Feb 97","1.613"
"31 Jan 97","1.6027"
"30 Jan 97","1.6145"
"29 Jan 97","1.6194"
"28 Jan 97","1.6092"
"27 Jan 97","1.6227"
"24 Jan 97","1.6287"
"23 Jan 97","1.6278"
"22 Jan 97","1.6539"
"21 Jan 97","1.6622"
"20 Jan 97","1.663"
"17 Jan 97","1.6683"
"16 Jan 97","1.6752"
"15 Jan 97","1.679"
"14 Jan 97","1.669"
"13 Jan 97","1.6699"
"10 Jan 97","1.681"
"09 Jan 97","1.6935"
"08 Jan 97","1.6881"
"07 Jan 97","1.6958"
"06 Jan 97","1.6844"
"03 Jan 97","1.6916"
"02 Jan 97","1.6907"
"31 Dec 96","1.712"
"30 Dec 96","1.691"
"27 Dec 96","1.6917"
"24 Dec 96","1.674"
"23 Dec 96","1.674"
"20 Dec 96","1.6668"
"19 Dec 96","1.663"
"18 Dec 96","1.6725"
"17 Dec 96","1.6718"
"16 Dec 96","1.6615"
"13 Dec 96","1.658"
"12 Dec 96","1.658"
"11 Dec 96","1.6559"
"10 Dec 96","1.6516"
"09 Dec 96","1.6473"
"06 Dec 96","1.6418"
"05 Dec 96","1.627"
"04 Dec 96","1.6382"
"03 Dec 96","1.652"
"02 Dec 96","1.685"
"29 Nov 96","1.6805"
"28 Nov 96","1.6801"
"27 Nov 96","1.6737"
"26 Nov 96","1.6726"
"25 Nov 96","1.6732"
"22 Nov 96","1.681"
"21 Nov 96","1.6892"
"20 Nov 96","1.6768"
"19 Nov 96","1.6753"
"18 Nov 96","1.6714"
"15 Nov 96","1.6661"
"14 Nov 96","1.6635"
"13 Nov 96","1.6542"
"12 Nov 96","1.6467"
"11 Nov 96","1.6459"
"08 Nov 96","1.6455"
"07 Nov 96","1.6468"
"06 Nov 96","1.6418"
"05 Nov 96","1.6468"
"04 Nov 96","1.6467"
"01 Nov 96","1.6375"
"31 Oct 96","1.6285"
"30 Oct 96","1.6326"
"29 Oct 96","1.6108"
"28 Oct 96","1.6123"
"25 Oct 96","1.6038"
"24 Oct 96","1.5918"
"23 Oct 96","1.5964"
"22 Oct 96","1.5973"
"21 Oct 96","1.5905"
"18 Oct 96","1.5918"
"17 Oct 96","1.5863"
"16 Oct 96","1.5848"
"15 Oct 96","1.5825"
"14 Oct 96","1.5795"
"11 Oct 96","1.5757"
"10 Oct 96","1.5659"
"09 Oct 96","1.5645"
"08 Oct 96","1.5631"
"07 Oct 96","1.5641"
"04 Oct 96","1.5633"
"03 Oct 96","1.5659"
"02 Oct 96","1.5677"
"01 Oct 96","1.564"
"30 Sep 96","1.564"
"27 Sep 96","1.5633"
"26 Sep 96","1.5623"
"25 Sep 96","1.5642"
"24 Sep 96","1.558"
"23 Sep 96","1.5568"
"20 Sep 96","1.555"
"19 Sep 96","1.551"
"18 Sep 96","1.5608"
"17 Sep 96","1.5548"
"16 Sep 96","1.5568"
"13 Sep 96","1.5543"
"12 Sep 96","1.5551"
"11 Sep 96","1.5547"
"10 Sep 96","1.5565"
"09 Sep 96","1.5601"
"06 Sep 96","1.5635"
"05 Sep 96","1.568"
"04 Sep 96","1.5658"
"03 Sep 96","1.568"
"02 Sep 96","1.5597"
"30 Aug 96","1.563"
"29 Aug 96","1.5572"
"28 Aug 96","1.5595"
"27 Aug 96","1.5557"
"23 Aug 96","1.5535"
"22 Aug 96","1.5485"
"21 Aug 96","1.5508"
"20 Aug 96","1.5471"
"19 Aug 96","1.5453"
"16 Aug 96","1.5482"
"15 Aug 96","1.5504"
"14 Aug 96","1.5506"
"13 Aug 96","1.5508"
"12 Aug 96","1.5518"
"09 Aug 96","1.5496"
"08 Aug 96","1.5495"
"07 Aug 96","1.5422"
"06 Aug 96","1.5367"
"05 Aug 96","1.5437"
"02 Aug 96","1.5425"
"01 Aug 96","1.5568"
"31 Jul 96","1.5553"
"30 Jul 96","1.556"
"29 Jul 96","1.5578"
"26 Jul 96","1.5553"
"25 Jul 96","1.558"
"24 Jul 96","1.5541"
"23 Jul 96","1.5511"
"22 Jul 96","1.5498"
"19 Jul 96","1.5474"
"18 Jul 96","1.545"
"17 Jul 96","1.5486"
"16 Jul 96","1.5575"
"15 Jul 96","1.5508"
"12 Jul 96","1.552"
"11 Jul 96","1.5557"
"10 Jul 96","1.5535"
"09 Jul 96","1.5517"
"08 Jul 96","1.5542"
"05 Jul 96","1.5555"
"04 Jul 96","1.5604"
"03 Jul 96","1.559"
"02 Jul 96","1.5562"
"01 Jul 96","1.5557"
"28 Jun 96","1.5537"
"27 Jun 96","1.5454"
"26 Jun 96","1.5426"
"25 Jun 96","1.5408"
"24 Jun 96","1.5398"
"21 Jun 96","1.5403"
"20 Jun 96","1.5416"
"19 Jun 96","1.5442"
"18 Jun 96","1.5438"
"17 Jun 96","1.5455"
"14 Jun 96","1.537"
"13 Jun 96","1.5297"
"12 Jun 96","1.5344"
"11 Jun 96","1.5352"
"10 Jun 96","1.5317"
"07 Jun 96","1.5418"
"06 Jun 96","1.5412"
"05 Jun 96","1.5487"
"04 Jun 96","1.5497"
"03 Jun 96","1.5493"
"31 May 96","1.5497"
"30 May 96","1.5342"
"29 May 96","1.5189"
"28 May 96","1.5122"
"24 May 96","1.5127"
"23 May 96","1.5132"
"22 May 96","1.5103"
"21 May 96","1.5135"
"20 May 96","1.5122"
"17 May 96","1.5156"
"16 May 96","1.5119"
"15 May 96","1.5131"
"14 May 96","1.5163"
"13 May 96","1.5146"
"10 May 96","1.5214"
"09 May 96","1.523"
"08 May 96","1.5162"
"07 May 96","1.5114"
"03 May 96","1.5028"
"02 May 96","1.4997"
"01 May 96","1.4962"
"30 Apr 96","1.5"
"29 Apr 96","1.5091"
"26 Apr 96","1.5104"
"25 Apr 96","1.512"
"24 Apr 96","1.5128"
"23 Apr 96","1.5146"
"22 Apr 96","1.5114"
"19 Apr 96","1.5173"
"18 Apr 96","1.508"
"17 Apr 96","1.5085"
"16 Apr 96","1.5082"
"15 Apr 96","1.5077"
"12 Apr 96","1.5112"
"11 Apr 96","1.5137"
"10 Apr 96","1.5168"
"09 Apr 96","1.5247"
"04 Apr 96","1.528"
"03 Apr 96","1.5261"
"02 Apr 96","1.5244"
"01 Apr 96","1.5255"
"29 Mar 96","1.5262"
"28 Mar 96","1.5231"
"27 Mar 96","1.5185"
"26 Mar 96","1.5222"
"25 Mar 96","1.524"
"22 Mar 96","1.5348"
"21 Mar 96","1.5372"
"20 Mar 96","1.5363"
"19 Mar 96","1.5323"
"18 Mar 96","1.531"
"15 Mar 96","1.5237"
"14 Mar 96","1.5243"
"13 Mar 96","1.5237"
"12 Mar 96","1.5198"
"11 Mar 96","1.524"
"08 Mar 96","1.5255"
"07 Mar 96","1.5302"
"06 Mar 96","1.5292"
"05 Mar 96","1.5281"
"04 Mar 96","1.5278"
"01 Mar 96","1.5282"
"29 Feb 96","1.5312"
"28 Feb 96","1.5342"
"27 Feb 96","1.5389"
"26 Feb 96","1.5398"
"23 Feb 96","1.5403"
"22 Feb 96","1.5433"
"21 Feb 96","1.5448"
"20 Feb 96","1.5445"
"19 Feb 96","1.5475"
"16 Feb 96","1.5481"
"15 Feb 96","1.5375"
"14 Feb 96","1.5385"
"13 Feb 96","1.5337"
"12 Feb 96","1.531"
"09 Feb 96","1.5318"
"08 Feb 96","1.5368"
"07 Feb 96","1.5385"
"06 Feb 96","1.5405"
"05 Feb 96","1.5327"
"02 Feb 96","1.519"
"01 Feb 96","1.5127"
"31 Jan 96","1.511"
"30 Jan 96","1.5044"
"29 Jan 96","1.5075"
"26 Jan 96","1.5028"
"25 Jan 96","1.5148"
"24 Jan 96","1.513"
"23 Jan 96","1.5145"
"22 Jan 96","1.5147"
"19 Jan 96","1.5105"
"18 Jan 96","1.523"
"17 Jan 96","1.5295"
"16 Jan 96","1.5383"
"15 Jan 96","1.5457"
"12 Jan 96","1.5472"
"11 Jan 96","1.545"
"10 Jan 96","1.5452"
"09 Jan 96","1.5457"
"08 Jan 96","1.5495"
"05 Jan 96","1.553"
"04 Jan 96","1.5492"
"03 Jan 96","1.551"
"02 Jan 96","1.557"
"29 Dec 95","1.5505"
"28 Dec 95","1.5572"
"27 Dec 95","1.5602"
"22 Dec 95","1.5415"
"21 Dec 95","1.5391"
"20 Dec 95","1.538"
"19 Dec 95","1.5435"
"18 Dec 95","1.5385"
"15 Dec 95","1.5393"
"14 Dec 95","1.5393"
"13 Dec 95","1.5327"
"12 Dec 95","1.5315"
"11 Dec 95","1.534"
"08 Dec 95","1.5277"
"07 Dec 95","1.5378"
"06 Dec 95","1.5407"
"05 Dec 95","1.5403"
"04 Dec 95","1.5335"
"01 Dec 95","1.531"
"30 Nov 95","1.529"
"29 Nov 95","1.534"
"28 Nov 95","1.5468"
"27 Nov 95","1.5513"
"24 Nov 95","1.5605"
"23 Nov 95","1.5629"
"22 Nov 95","1.561"
"21 Nov 95","1.559"
"20 Nov 95","1.546"
"17 Nov 95","1.5516"
"16 Nov 95","1.5553"
"15 Nov 95","1.5575"
"14 Nov 95","1.5645"
"13 Nov 95","1.5585"
"10 Nov 95","1.5755"
"09 Nov 95","1.5787"
"08 Nov 95","1.58"
"07 Nov 95","1.5782"
"06 Nov 95","1.5798"
"03 Nov 95","1.58"
"02 Nov 95","1.5809"
"01 Nov 95","1.5785"
"31 Oct 95","1.5809"
"30 Oct 95","1.5765"
"27 Oct 95","1.58"
"26 Oct 95","1.574"
"25 Oct 95","1.5795"
"24 Oct 95","1.5817"
"23 Oct 95","1.5808"
"20 Oct 95","1.5757"
"19 Oct 95","1.5713"
"18 Oct 95","1.5697"
"17 Oct 95","1.5738"
"16 Oct 95","1.576"
"13 Oct 95","1.5724"
"12 Oct 95","1.5717"
"11 Oct 95","1.5736"
"10 Oct 95","1.5776"
"09 Oct 95","1.5848"
"06 Oct 95","1.5813"
"05 Oct 95","1.5825"
"04 Oct 95","1.5817"
"03 Oct 95","1.5805"
"02 Oct 95","1.5885"
"29 Sep 95","1.5825"
"28 Sep 95","1.582"
"27 Sep 95","1.571"
